Date,USDCOPV1W Curncy,USDCOPV1M Curncy,USDCOPV2M Curncy,USDCOPV3M Curncy,USDCOPV6M Curncy,USDCOPV9M Curncy,USDCOPV1Y Curncy,USDCOP25R1W Curncy,USDCOP25R1M Curncy,USDCOP25R2M Curncy,USDCOP25R3M Curncy,USDCOP25R6M Curncy,USDCOP25R9M Curncy,USDCOP25R1Y Curncy,USDCOP10R1W Curncy,USDCOP10R1M Curncy,USDCOP10R2M Curncy,USDCOP10R3M Curncy,USDCOP10R6M Curncy,USDCOP10R9M Curncy,USDCOP10R1Y Curncy,USDCOP25B1W Curncy,USDCOP25B1M Curncy,USDCOP25B2M Curncy,USDCOP25B3M Curncy,USDCOP25B6M Curncy,USDCOP25B9M Curncy,USDCOP25B1Y Curncy,USDCOP10B1W Curncy,USDCOP10B1M Curncy,USDCOP10B2M Curncy,USDCOP10B3M Curncy,USDCOP10B6M Curncy,USDCOP10B9M Curncy,USDCOP10B1Y Curncy
12/11/2010,12.6975,12.925,12.9,13.0275,13.285,13.6175,13.8075,2.015,2.185,2.4675,2.775,3.4125,3.6875,3.97,3.205,3.905,4.4375,5.0925,6.575,7.0725,7.5675,0.595,0.65,0.7375,0.7975,0.9575,1.0325,1.11,2.205,1.8125,2.095,2.4525,3.095,3.28,3.4675
13/11/2010,12.6975,12.925,12.9,13.0275,13.285,13.6175,13.8075,2.015,2.185,2.4675,2.775,3.4125,3.6875,3.97,3.205,3.905,4.4375,5.0925,6.575,7.0725,7.5675,0.595,0.65,0.7375,0.7975,0.9575,1.0325,1.11,2.205,1.8125,2.095,2.4525,3.095,3.28,3.4675
14/11/2010,12.6975,12.925,12.9,13.0275,13.285,13.6175,13.8075,2.015,2.185,2.4675,2.775,3.4125,3.6875,3.97,3.205,3.905,4.4375,5.0925,6.575,7.0725,7.5675,0.595,0.65,0.7375,0.7975,0.9575,1.0325,1.11,2.205,1.8125,2.095,2.4525,3.095,3.28,3.4675
15/11/2010,12.52,12.8125,12.8475,12.9875,13.23,13.59,13.7725,1.915,2.0775,2.395,2.77,3.3325,3.5975,3.875,3.085,3.595,4.4925,5.09,6.34,6.83,7.3125,0.59,0.6575,0.7425,0.7975,0.95,1.035,1.125,2.36,1.845,2.11,2.4525,3.115,3.3325,3.5525
16/11/2010,13.31,13.35,13.455,13.57,13.795,14.02,14.16,1.9225,1.985,2.38,2.725,3.23,3.4375,3.66,2.64,3.435,4.585,4.975,6.38,6.7375,7.095,0.6475,0.665,0.8,0.825,1.03,1.12,1.22,2.415,1.855,2.095,2.48,3.32,3.4975,3.675
17/11/2010,12.065,12.7475,12.965,13.0525,13.285,13.765,14.01,1.63,1.775,2.1,2.515,3.0325,3.3025,3.575,2.44,2.985,3.945,4.5725,5.81,6.305,6.79,0.51,0.57,0.6675,0.74,0.9,0.9725,1.0525,2.13,1.665,1.9425,2.3125,2.98,3.1625,3.345
18/11/2010,12.215,12.6975,13.16,13.2525,13.52,13.965,14.1975,1.54,1.6625,2.005,2.455,2.9725,3.24,3.525,2.2675,2.755,3.755,4.455,5.66,6.17,6.6775,0.49,0.555,0.65,0.715,0.8825,0.9575,1.0375,2.12,1.6,1.885,2.2175,2.95,3.135,3.3225
19/11/2010,11.92,12.455,12.82,12.9425,13.2825,13.92,14.2275,1.535,1.645,1.995,2.47,2.96,3.235,3.525,2.22,2.7025,3.745,4.485,5.665,6.19,6.7125,0.48,0.54,0.6375,0.705,0.8725,0.9425,1.0175,1.895,1.545,1.8525,2.1975,2.9175,3.085,3.26
20/11/2010,11.92,12.455,12.82,12.9425,13.2825,13.92,14.2275,1.535,1.645,1.995,2.47,2.96,3.235,3.525,2.22,2.7025,3.745,4.485,5.665,6.19,6.7125,0.48,0.54,0.6375,0.705,0.8725,0.9425,1.0175,1.895,1.545,1.8525,2.1975,2.9175,3.085,3.26
21/11/2010,11.92,12.455,12.82,12.9425,13.2825,13.92,14.2275,1.535,1.645,1.995,2.47,2.96,3.235,3.525,2.22,2.7025,3.745,4.485,5.665,6.19,6.7125,0.48,0.54,0.6375,0.705,0.8725,0.9425,1.0175,1.895,1.545,1.8525,2.1975,2.9175,3.085,3.26
22/11/2010,11.86,12.4575,12.81,12.9325,13.25,13.875,14.1975,1.415,1.55,1.91,2.355,2.9025,3.1975,3.505,2.275,2.6725,3.52,4.265,5.41,5.975,6.5325,0.5,0.5675,0.66,0.735,0.8725,0.9475,1.0275,2.105,1.69,1.985,2.3125,2.9225,3.1325,3.3475
23/11/2010,11.91,12.495,12.8525,12.9825,13.305,13.9275,14.245,1.42,1.56,1.9125,2.345,2.905,3.2,3.5025,2.305,2.695,3.5175,4.2425,5.4,5.9625,6.515,0.505,0.575,0.6675,0.74,0.8775,0.955,1.0375,2.17,1.735,2.005,2.3225,2.94,3.16,3.3825
24/11/2010,11.895,12.3575,12.7375,12.9175,13.275,13.8875,14.2,1.42,1.555,1.9125,2.345,2.9025,3.1975,3.5025,2.295,2.6825,3.51,4.2425,5.4,5.96,6.5125,0.505,0.5725,0.6675,0.74,0.8775,0.955,1.0375,2.1725,1.745,2.005,2.3225,2.94,3.16,3.3825
25/11/2010,11.945,12.3875,12.7875,12.9525,13.305,13.9125,14.22,1.43,1.5775,1.9225,2.3425,2.9125,3.2025,3.505,2.33,2.7325,3.5325,4.24,5.41,5.9625,6.505,0.505,0.5825,0.6725,0.7425,0.88,0.96,1.045,2.2,1.725,2.0125,2.3275,2.955,3.1825,3.4125
26/11/2010,11.72,12.3075,12.685,12.9775,13.3275,13.9275,14.2325,1.4475,1.585,1.935,2.375,2.92,3.2075,3.51,2.285,2.71,3.58,4.3025,5.4675,6.0225,6.56,0.495,0.5675,0.6625,0.7325,0.8775,0.9525,1.035,2.205,1.68,1.97,2.2925,2.935,3.15,3.3575
27/11/2010,11.72,12.3075,12.685,12.9775,13.3275,13.9275,14.2325,1.4475,1.585,1.935,2.375,2.92,3.2075,3.51,2.285,2.71,3.58,4.3025,5.4675,6.0225,6.56,0.495,0.5675,0.6625,0.7325,0.8775,0.9525,1.035,2.205,1.68,1.97,2.2925,2.935,3.15,3.3575
28/11/2010,11.72,12.3075,12.685,12.9775,13.3275,13.9275,14.2325,1.4475,1.585,1.935,2.375,2.92,3.2075,3.51,2.285,2.71,3.58,4.3025,5.4675,6.0225,6.56,0.495,0.5675,0.6625,0.7325,0.8775,0.9525,1.035,2.205,1.68,1.97,2.2925,2.935,3.15,3.3575
29/11/2010,11.5025,12.3575,12.7025,13,13.4525,14.02,14.2875,1.54,1.685,2.0375,2.4675,2.86,3.25,3.535,2.08,2.755,3.715,4.4325,5.6375,6.17,6.665,0.4725,0.5525,0.6425,0.7125,0.875,0.95,1.03,2.0625,1.59,1.88,2.2075,2.9225,3.1175,3.3175
30/11/2010,11.49,12.3075,12.6925,13.015,13.435,14.0125,14.2875,1.55,1.685,2.0225,2.4225,2.885,3.245,3.525,2.08,2.8325,3.685,4.3525,5.5825,6.0975,6.59,0.495,0.5825,0.6675,0.73,0.8825,0.97,1.06,2.2475,1.665,1.9475,2.2575,2.9725,3.195,3.4275
1/12/2010,11.5025,12.325,12.6925,13.0025,13.425,14.0025,14.275,1.665,1.68,2.0175,2.4175,2.8875,3.2425,3.525,2.08,2.8275,3.6775,4.3425,5.57,6.0875,6.58,0.5075,0.5825,0.6675,0.7325,0.8825,0.9675,1.06,-0.0125,1.67,1.9525,2.265,2.97,3.1975,3.43
2/12/2010,11.49,12.1775,12.55,12.915,13.4175,13.995,14.27,1.665,1.675,2.0125,2.41,2.8875,3.2425,3.525,2.08,2.8225,3.6675,4.3275,5.5575,6.075,6.57,0.51,0.5875,0.67,0.7325,0.8825,0.97,1.0625,-0.02,1.6775,1.9575,2.2675,2.975,3.2025,3.4375
3/12/2010,11.485,12.115,12.5175,12.915,13.425,14.0025,14.275,1.525,1.6875,2.0175,2.4025,2.8975,3.2425,3.52,2.08,2.8525,3.67,4.31,5.55,6.06,6.545,0.5075,0.6,0.6825,0.7425,0.8875,0.98,1.075,2.4925,1.7075,1.9825,2.2875,3,3.2425,3.49
4/12/2010,11.485,12.115,12.5175,12.915,13.425,14.0025,14.275,1.525,1.6875,2.0175,2.4025,2.8975,3.2425,3.52,2.08,2.8525,3.67,4.31,5.55,6.06,6.545,0.5075,0.6,0.6825,0.7425,0.8875,0.98,1.075,2.4925,1.7075,1.9825,2.2875,3,3.2425,3.49
5/12/2010,11.485,12.115,12.5175,12.915,13.425,14.0025,14.275,1.525,1.6875,2.0175,2.4025,2.8975,3.2425,3.52,2.08,2.8525,3.67,4.31,5.55,6.06,6.545,0.5075,0.6,0.6825,0.7425,0.8875,0.98,1.075,2.4925,1.7075,1.9825,2.2875,3,3.2425,3.49
6/12/2010,11.085,11.905,12.3525,12.72,13.365,13.9825,14.2675,1.525,1.6825,2.0075,2.385,2.9075,3.2425,3.52,2.08,2.8425,3.6325,4.2725,5.52,6.03,6.53,0.505,0.6075,0.6875,0.7475,0.8925,0.9825,1.08,2.5975,1.73,2.005,2.3,3.0075,3.26,3.51
7/12/2010,11.0625,11.8125,12.2,12.54,13.14,13.7,13.9575,1.525,1.675,1.995,2.38,2.9075,3.2375,3.515,2.08,2.8425,3.63,4.265,5.51,6.02,6.5125,0.51,0.6075,0.6925,0.7475,0.8925,0.9825,1.08,2.635,1.74,2.005,2.305,3.005,3.2575,3.5125
8/12/2010,11.07,11.8025,12.2375,12.645,13.305,13.7725,13.95,1.525,1.6875,2.005,2.37,2.9075,3.2375,3.515,2.08,2.8925,3.6425,4.26,5.51,6.02,6.51,0.5125,0.6125,0.6925,0.7475,0.8925,0.985,1.085,2.66,1.74,2.0125,2.3075,3.01,3.265,3.5225
9/12/2010,11.07,11.8025,12.2375,12.645,13.305,13.7725,13.95,1.525,1.6875,2.005,2.37,2.9075,3.2375,3.515,2.08,2.8925,3.6425,4.26,5.51,6.02,6.51,0.5125,0.6125,0.6925,0.7475,0.8925,0.985,1.085,2.66,1.74,2.0125,2.3075,3.01,3.265,3.5225
10/12/2010,11.405,12.0375,12.4875,12.9125,13.575,14.0075,14.2325,1.525,1.66,1.945,2.255,2.9425,3.2175,3.5,2.08,2.9825,3.5125,4.06,5.3375,5.85,6.365,0.565,0.6675,0.7425,0.79,0.9075,1.0125,1.125,3.02,1.925,2.175,2.44,3.09,3.4025,3.6925
11/12/2010,11.405,12.0375,12.4875,12.9125,13.575,14.0075,14.2325,1.525,1.66,1.945,2.255,2.9425,3.2175,3.5,2.08,2.9825,3.5125,4.06,5.3375,5.85,6.365,0.565,0.6675,0.7425,0.79,0.9075,1.0125,1.125,3.02,1.925,2.175,2.44,3.09,3.4025,3.6925
12/12/2010,11.405,12.0375,12.4875,12.9125,13.575,14.0075,14.2325,1.525,1.66,1.945,2.255,2.9425,3.2175,3.5,2.08,2.9825,3.5125,4.06,5.3375,5.85,6.365,0.565,0.6675,0.7425,0.79,0.9075,1.0125,1.125,3.02,1.925,2.175,2.44,3.09,3.4025,3.6925
13/12/2010,11.365,12.0075,12.4175,12.8625,13.44,13.9625,14.2475,1.715,1.855,2.2,2.6225,2.9025,3.335,3.585,2.08,2.8775,4.0225,4.6775,5.98,6.41,6.8425,0.45,0.5325,0.6175,0.6775,0.8725,0.9575,1.045,2.31,1.45,1.725,2.0475,2.94,3.115,3.2875
14/12/2010,11.6,11.7625,12.2675,12.7175,13.38,13.92,14.2025,1.66,1.825,2.1425,2.515,2.925,3.305,3.5625,2.08,2.98,3.91,4.505,5.815,6.255,6.695,0.48,0.5775,0.6575,0.71,0.8875,0.9775,1.0775,2.5775,1.58,1.85,2.1525,2.995,3.215,3.4325
15/12/2010,11.045,11.6875,12.1675,12.6425,13.3475,13.8975,14.1875,1.645,1.815,2.1275,2.495,2.9275,3.2975,3.555,2.08,2.98,3.885,4.47,5.7775,6.22,6.6625,0.485,0.59,0.665,0.7175,0.8875,0.9825,1.085,2.685,1.61,1.88,2.1775,3.005,3.235,3.4625
16/12/2010,11.025,11.69,12.1675,12.6375,13.34,13.895,14.185,1.625,1.8,2.115,2.485,2.9325,3.2925,3.5525,2.08,2.9825,3.87,4.4525,5.745,6.19,6.635,0.49,0.5925,0.6725,0.7225,0.8875,0.985,1.09,2.725,1.655,1.91,2.2,3.015,3.25,3.485
17/12/2010,11.005,11.835,12.2125,12.6475,13.33,13.87,14.1425,1.615,1.79,2.1,2.46,2.9325,3.2875,3.545,2.08,2.995,3.845,4.4225,5.7075,6.15,6.6,0.495,0.6025,0.68,0.73,0.8925,0.99,1.095,2.79,1.7,1.9575,2.245,3.03,3.275,3.52
18/12/2010,11.005,11.835,12.2125,12.6475,13.33,13.87,14.1425,1.615,1.79,2.1,2.46,2.9325,3.2875,3.545,2.08,2.995,3.845,4.4225,5.7075,6.15,6.6,0.495,0.6025,0.68,0.73,0.8925,0.99,1.095,2.79,1.7,1.9575,2.245,3.03,3.275,3.52
19/12/2010,11.005,11.835,12.2125,12.6475,13.33,13.87,14.1425,1.615,1.79,2.1,2.46,2.9325,3.2875,3.545,2.08,2.995,3.845,4.4225,5.7075,6.15,6.6,0.495,0.6025,0.68,0.73,0.8925,0.99,1.095,2.79,1.7,1.9575,2.245,3.03,3.275,3.52
20/12/2010,10.965,11.8225,12.1975,12.5725,13.285,13.8475,14.1225,1.615,1.79,2.095,2.4475,2.9425,3.2825,3.545,2.08,3.0075,3.835,4.4025,5.685,6.1325,6.58,0.5,0.61,0.685,0.735,0.8925,0.9925,1.1,2.79,1.675,1.94,2.2275,3.035,3.29,3.5425
21/12/2010,10.955,11.8125,12.1925,12.5675,13.2825,13.8475,14.125,1.615,1.79,2.0925,2.4425,2.9425,3.2825,3.545,2.08,3.01,3.8275,4.395,5.675,6.125,6.5725,0.505,0.61,0.6875,0.7375,0.895,0.995,1.1025,2.8,1.6775,1.945,2.2325,3.04,3.295,3.5525
22/12/2010,10.94,12.11,12.375,12.65,13.325,13.8675,14.14,1.615,1.78,2.08,2.41,2.9525,3.275,3.535,2.08,3.035,3.795,4.34,5.63,6.08,6.5275,0.51,0.625,0.7,0.75,0.8975,1.0025,1.115,2.865,1.725,1.985,2.27,3.06,3.3325,3.6025
23/12/2010,10.94,12.11,12.375,12.65,13.325,13.8675,14.14,1.615,1.78,2.08,2.41,2.9525,3.275,3.535,2.08,3.035,3.795,4.34,5.63,6.08,6.5275,0.51,0.625,0.7,0.75,0.8975,1.0025,1.115,2.865,1.725,1.985,2.27,3.06,3.3325,3.6025
24/12/2010,10.97,11.7325,12.1425,12.55,13.2575,13.8325,14.1225,1.56,1.78,2.0575,2.36,2.965,3.2625,3.5275,2.605,3.0725,3.725,4.2375,5.5675,6.015,6.465,0.52,0.6475,0.7175,0.765,0.905,1.015,1.1325,3.085,1.7975,2.0525,2.32,3.0875,3.38,3.6725
25/12/2010,10.97,11.7325,12.1425,12.55,13.2575,13.8325,14.1225,1.56,1.78,2.0575,2.36,2.965,3.2625,3.5275,2.605,3.0725,3.725,4.2375,5.5675,6.015,6.465,0.52,0.6475,0.7175,0.765,0.905,1.015,1.1325,3.085,1.7975,2.0525,2.32,3.0875,3.38,3.6725
26/12/2010,10.97,11.7325,12.1425,12.55,13.2575,13.8325,14.1225,1.56,1.78,2.0575,2.36,2.965,3.2625,3.5275,2.605,3.0725,3.725,4.2375,5.5675,6.015,6.465,0.52,0.6475,0.7175,0.765,0.905,1.015,1.1325,3.085,1.7975,2.0525,2.32,3.0875,3.38,3.6725
27/12/2010,10.925,11.74,12.1575,12.5675,13.27,13.8475,14.1375,1.565,1.7775,2.0575,2.36,2.9625,3.265,3.5275,2.55,3.07,3.7225,4.24,5.57,6.015,6.4675,0.525,0.6475,0.7175,0.7625,0.9075,1.0125,1.13,3.08,1.795,2.05,2.3175,3.085,3.3775,3.6675
28/12/2010,11.02,12.455,12.495,12.64,13.3,13.87,14.14,1.585,1.79,2.075,2.395,2.96,3.275,3.535,2.525,3.05,3.765,4.29,5.615,6.06,6.505,0.515,0.635,0.705,0.75,0.9,1.0075,1.12,3,1.765,2.01,2.285,3.07,3.3475,3.625
29/12/2010,11.02,12.455,12.495,12.64,13.3,13.87,14.14,1.585,1.79,2.075,2.395,2.96,3.275,3.535,2.525,3.05,3.765,4.29,5.615,6.06,6.505,0.515,0.635,0.705,0.75,0.9,1.0075,1.12,3,1.765,2.01,2.285,3.07,3.3475,3.625
30/12/2010,11.02,12.455,12.495,12.64,13.3,13.87,14.14,1.585,1.79,2.075,2.395,2.96,3.275,3.535,2.525,3.05,3.765,4.29,5.615,6.06,6.505,0.515,0.635,0.705,0.75,0.9,1.0075,1.12,3,1.765,2.01,2.285,3.07,3.3475,3.625
31/12/2010,12.495,12.7975,12.65,12.91,13.3775,13.98,14.2625,1.535,1.7625,2.0275,2.305,2.9775,3.2475,3.515,2.615,3.105,3.6575,4.145,5.4825,5.925,6.3825,0.55,0.6725,0.74,0.78,0.915,1.025,1.15,2.755,1.8825,2.1275,2.385,3.1275,3.445,3.7675
1/1/2011,12.495,12.7975,12.65,12.91,13.3775,13.98,14.2625,1.535,1.7625,2.0275,2.305,2.9775,3.2475,3.515,2.615,3.105,3.6575,4.145,5.4825,5.925,6.3825,0.55,0.6725,0.74,0.78,0.915,1.025,1.15,2.755,1.8825,2.1275,2.385,3.1275,3.445,3.7675
2/1/2011,12.495,12.7975,12.65,12.91,13.3775,13.98,14.2625,1.535,1.7625,2.0275,2.305,2.9775,3.2475,3.515,2.615,3.105,3.6575,4.145,5.4825,5.925,6.3825,0.55,0.6725,0.74,0.78,0.915,1.025,1.15,2.755,1.8825,2.1275,2.385,3.1275,3.445,3.7675
3/1/2011,12.475,12.7075,12.6125,12.9375,13.405,14.0125,14.3025,1.535,1.7675,2.03,2.31,2.98,3.25,3.515,2.625,3.11,3.6675,4.1475,5.4875,5.93,6.385,0.55,0.6725,0.74,0.78,0.9125,1.0275,1.15,2.76,1.8825,2.125,2.3825,3.13,3.4475,3.77
4/1/2011,12.47,12.495,12.495,12.92,13.385,13.99,14.275,1.535,1.765,2.03,2.31,2.98,3.25,3.515,2.625,3.11,3.67,4.15,5.49,5.93,6.385,0.55,0.67,0.74,0.78,0.915,1.0275,1.15,2.755,1.88,2.125,2.38,3.13,3.4475,3.77
5/1/2011,12.005,12.085,12.24,12.64,13.265,13.9025,14.2,1.53,1.76,2.025,2.295,2.98,3.2475,3.51,2.64,3.115,3.655,4.13,5.47,5.915,6.37,0.55,0.68,0.745,0.785,0.915,1.0325,1.155,2.93,1.895,2.14,2.395,3.135,3.4625,3.785
6/1/2011,12,12.085,12.245,12.65,13.285,13.93,14.225,1.525,1.76,2.02,2.29,2.985,3.245,3.51,2.645,3.12,3.645,4.115,5.455,5.9025,6.355,0.555,0.685,0.75,0.79,0.92,1.0325,1.16,2.96,1.91,2.15,2.405,3.145,3.4725,3.8
7/1/2011,11.185,11.795,12.095,12.515,13.165,13.765,14.105,1.51,1.755,2.005,2.265,2.985,3.24,3.505,2.675,3.13,3.615,4.07,5.42,5.875,6.325,0.56,0.695,0.76,0.795,0.92,1.0425,1.165,3.215,1.94,2.18,2.43,3.16,3.4975,3.835
8/1/2011,11.185,11.795,12.095,12.515,13.165,13.765,14.105,1.51,1.755,2.005,2.265,2.985,3.24,3.505,2.675,3.13,3.615,4.07,5.42,5.875,6.325,0.56,0.695,0.76,0.795,0.92,1.0425,1.165,3.215,1.94,2.18,2.43,3.16,3.4975,3.835
9/1/2011,11.185,11.795,12.095,12.515,13.165,13.765,14.105,1.51,1.755,2.005,2.265,2.985,3.24,3.505,2.675,3.13,3.615,4.07,5.42,5.875,6.325,0.56,0.695,0.76,0.795,0.92,1.0425,1.165,3.215,1.94,2.18,2.43,3.16,3.4975,3.835
10/1/2011,11.215,11.8,12.1,12.515,13.16,13.75,14.1,1.51,1.75,2.005,2.265,2.985,3.24,3.505,2.675,3.13,3.615,4.07,5.42,5.875,6.325,0.555,0.695,0.76,0.795,0.92,1.04,1.165,3.215,1.94,2.18,2.43,3.155,3.4975,3.835
11/1/2011,11.21,11.805,12.105,12.52,13.165,13.76,14.105,1.51,1.75,2.005,2.265,2.985,3.24,3.505,2.675,3.13,3.615,4.075,5.42,5.8725,6.325,0.555,0.695,0.76,0.795,0.92,1.0425,1.165,3.22,1.94,2.18,2.43,3.155,3.4975,3.835
12/1/2011,11.12,11.505,11.91,12.345,13.015,13.735,14.13,1.51,1.75,2.005,2.26,2.985,3.2375,3.505,2.675,3.13,3.61,4.065,5.415,5.8675,6.32,0.56,0.695,0.76,0.8,0.92,1.04,1.165,3.225,1.94,2.18,2.43,3.155,3.4975,3.835
13/1/2011,11.14,11.655,12.09,12.565,13.125,13.835,14.215,1.51,1.75,2.005,2.26,2.985,3.2375,3.505,2.675,3.13,3.61,4.075,5.415,5.865,6.32,0.555,0.695,0.76,0.8,0.92,1.0425,1.165,3.235,1.94,2.185,2.43,3.155,3.4975,3.84
14/1/2011,11.125,11.65,12.065,12.515,13.175,13.87,14.225,1.51,1.75,2.005,2.26,2.99,3.2375,3.505,2.675,3.135,3.61,4.07,5.415,5.865,6.32,0.555,0.695,0.76,0.8,0.92,1.0425,1.17,3.235,1.94,2.185,2.435,3.155,3.4975,3.84
15/1/2011,11.125,11.65,12.065,12.515,13.175,13.87,14.225,1.51,1.75,2.005,2.26,2.99,3.2375,3.505,2.675,3.135,3.61,4.07,5.415,5.865,6.32,0.555,0.695,0.76,0.8,0.92,1.0425,1.17,3.235,1.94,2.185,2.435,3.155,3.4975,3.84
16/1/2011,11.125,11.65,12.065,12.515,13.175,13.87,14.225,1.51,1.75,2.005,2.26,2.99,3.2375,3.505,2.675,3.135,3.61,4.07,5.415,5.865,6.32,0.555,0.695,0.76,0.8,0.92,1.0425,1.17,3.235,1.94,2.185,2.435,3.155,3.4975,3.84
17/1/2011,11.125,11.695,12.105,12.545,13.2,13.8775,14.23,1.51,1.75,2.005,2.26,2.99,3.2375,3.5,2.675,3.135,3.61,4.07,5.415,5.8625,6.315,0.555,0.695,0.76,0.8,0.92,1.0425,1.17,3.235,1.945,2.185,2.435,3.16,3.5025,3.845
18/1/2011,11,11.335,11.83,12.37,13.075,13.505,13.76,1.51,1.745,1.995,2.25,2.76,3.12,3.5,2.675,3.145,3.595,4.05,4.985,5.6425,6.305,0.565,0.7,0.765,0.805,0.905,1.0325,1.17,3.36,1.96,2.2,2.445,3.17,3.5075,3.845
19/1/2011,10.93,11.27,11.765,12.305,13.02,13.445,13.695,1.51,1.755,2.005,2.26,2.815,3.1525,3.505,2.675,3.13,3.61,4.065,5.11,5.7125,6.32,0.56,0.695,0.76,0.795,0.91,1.0325,1.17,3.225,1.94,2.18,2.425,3.16,3.4925,3.82
20/1/2011,10.945,11.405,11.86,12.4,13.09,13.5325,13.795,1.51,1.755,2.01,2.265,2.83,3.16,3.505,2.665,3.125,3.61,4.065,5.135,5.7275,6.325,0.555,0.695,0.76,0.795,0.91,1.0325,1.165,3.33,1.935,2.18,2.425,3.16,3.4925,3.82
21/1/2011,11.355,11.665,12.125,12.61,13.135,13.705,14.005,1.51,1.75,2.005,2.26,2.8,3.1425,3.505,2.68,3.135,3.61,4.06,5.075,5.6925,6.315,0.56,0.695,0.76,0.8,0.91,1.0325,1.17,3.145,1.945,2.185,2.435,3.165,3.5,3.835
22/1/2011,11.355,11.665,12.125,12.61,13.135,13.705,14.005,1.51,1.75,2.005,2.26,2.8,3.1425,3.505,2.68,3.135,3.61,4.06,5.075,5.6925,6.315,0.56,0.695,0.76,0.8,0.91,1.0325,1.17,3.145,1.945,2.185,2.435,3.165,3.5,3.835
23/1/2011,11.355,11.665,12.125,12.61,13.135,13.705,14.005,1.51,1.75,2.005,2.26,2.8,3.1425,3.505,2.68,3.135,3.61,4.06,5.075,5.6925,6.315,0.56,0.695,0.76,0.8,0.91,1.0325,1.17,3.145,1.945,2.185,2.435,3.165,3.5,3.835
24/1/2011,11.375,11.755,12.17,12.655,13.19,13.7425,14.025,1.51,1.75,2.005,2.26,2.8,3.1425,3.5,2.675,3.13,3.605,4.06,5.075,5.69,6.315,0.56,0.695,0.76,0.8,0.91,1.0325,1.17,3.145,1.95,2.185,2.435,3.165,3.5,3.835
25/1/2011,11.395,11.985,12.405,12.84,13.36,13.8925,14.165,1.51,1.75,2.005,2.26,2.8,3.14,3.5,2.68,3.135,3.61,4.06,5.065,5.6875,6.315,0.56,0.695,0.76,0.8,0.905,1.0325,1.17,3.15,1.945,2.19,2.435,3.17,3.5025,3.835
26/1/2011,11.4,11.985,12.405,12.845,13.365,13.895,14.165,1.5075,1.75,2.005,2.26,2.795,3.14,3.5,2.68,3.135,3.61,4.06,5.065,5.6875,6.315,0.56,0.695,0.76,0.8,0.905,1.0325,1.17,3.15,1.95,2.19,2.435,3.17,3.5025,3.835
27/1/2011,11.6225,12.145,12.52,12.845,13.35,13.875,14.14,1.5075,1.75,2.005,2.255,2.865,3.175,3.5,2.68,3.14,3.605,4.06,5.185,5.7475,6.315,0.56,0.695,0.76,0.8,0.91,1.0375,1.17,3.1,1.95,2.195,2.44,3.17,3.5025,3.84
28/1/2011,11.6225,12.165,12.535,12.855,13.355,13.8875,14.15,1.5075,1.75,2.005,2.255,2.865,3.1725,3.5,2.68,3.14,3.605,4.06,5.18,5.7425,6.31,0.56,0.7,0.76,0.8,0.915,1.0375,1.17,3.1,1.955,2.195,2.44,3.17,3.5075,3.845
29/1/2011,11.6225,12.165,12.535,12.855,13.355,13.8875,14.15,1.5075,1.75,2.005,2.255,2.865,3.1725,3.5,2.68,3.14,3.605,4.06,5.18,5.7425,6.31,0.56,0.7,0.76,0.8,0.915,1.0375,1.17,3.1,1.955,2.195,2.44,3.17,3.5075,3.845
30/1/2011,11.6225,12.165,12.535,12.855,13.355,13.8875,14.15,1.5075,1.75,2.005,2.255,2.865,3.1725,3.5,2.68,3.14,3.605,4.06,5.18,5.7425,6.31,0.56,0.7,0.76,0.8,0.915,1.0375,1.17,3.1,1.955,2.195,2.44,3.17,3.5075,3.845
31/1/2011,11.63,12.13,12.485,12.82,13.355,13.9025,14.17,1.5075,1.75,2,2.255,2.86,3.175,3.5,2.68,3.135,3.6,4.055,5.17,5.7425,6.31,0.565,0.7,0.76,0.8,0.915,1.0375,1.17,3.11,1.96,2.195,2.44,3.17,3.5125,3.845
1/2/2011,11.18,11.515,11.795,12.225,13.025,13.565,13.87,1.5075,1.75,2,2.25,2.845,3.16,3.5,2.68,3.15,3.6,4.05,5.13,5.7125,6.3,0.565,0.7,0.765,0.805,0.915,1.0375,1.175,3.215,1.965,2.205,2.45,3.175,3.5175,3.855
2/2/2011,11.23,11.52,11.8,12.25,13.07,13.5925,13.9,1.51,1.755,2.01,2.265,2.885,3.1875,3.505,2.675,3.135,3.61,4.065,5.235,5.775,6.325,0.56,0.695,0.76,0.795,0.915,1.0375,1.17,3.12,1.94,2.18,2.425,3.16,3.4925,3.825
3/2/2011,10.925,11.295,11.625,12.205,13.04,13.6,13.92,1.5,1.59,1.845,2.1,2.66,3.075,3.505,2.66,2.845,3.33,3.785,4.83,5.5725,6.325,0.56,0.685,0.75,0.785,0.9,1.0275,1.165,3.22,1.945,2.185,2.435,3.17,3.4975,3.825
4/2/2011,11.0525,11.39,11.67,12.295,13.06,13.61,13.92,1.505,1.565,1.82,2.075,2.615,3.05,3.505,2.68,2.81,3.285,3.74,4.75,5.53,6.325,0.56,0.685,0.75,0.785,0.895,1.0275,1.17,3.255,1.945,2.19,2.435,3.17,3.5025,3.83
5/2/2011,11.0525,11.39,11.67,12.295,13.06,13.61,13.92,1.505,1.565,1.82,2.075,2.615,3.05,3.505,2.68,2.81,3.285,3.74,4.75,5.53,6.325,0.56,0.685,0.75,0.785,0.895,1.0275,1.17,3.255,1.945,2.19,2.435,3.17,3.5025,3.83
